Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
51970,Associate degree,6,"Computer science, computer engineering, or software engineering",1,27,Moderately satisfied,4,C#;Groovy;Java;JavaScript;PHP;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL;PostgreSQL,Angular,IntelliJ;Vim;Visual Studio,3,Agile;Extreme programming (XP);Scrum,No,Daily or almost daily,285,7,10,0,0,Male,White or of European descent,37," 100,000 "
47366,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",17453,30,Moderately satisfied,4,Assembly;C;C++;C#;Groovy;Java;JavaScript;Lua;Objective-C;PHP;Ruby;SQL;Kotlin;Delphi/Object Pascal;Cobol;HTML;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;IBM Db2;Apache HBase;Elasticsearch,Angular;.NET Core;Hadoop;Node.js;React;Spring,Atom;Eclipse;NetBeans;Notepad++;Visual Studio Code;Xcode,3,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming,Yes,Daily or almost daily,256,7,10,2,2,Male,White or of European descent,26," 120,000 "
77979,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",408,30,Moderately satisfied,4,Assembly;C;C++;Objective-C;Perl;Python;Swift;Bash/Shell,NA,NA,Eclipse;Sublime Text;Vim;Xcode,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,335,7,10,0,7,Male,White or of European descent,23," 55,000 "
71961,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4705,3,Moderately satisfied,4,JavaScript;Python;HTML;CSS;Bash/Shell,"MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js;React,Atom;IPython / Jupyter;Vim;Visual Studio Code,3,Agile,No,Daily or almost daily,308,7,10,2,2,Male,White or of European descent,28," 50,000 "
62427,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3738,3,Moderately satisfied,4,Go;Java;JavaScript;Python;Scala,NA,Angular;Spark,IntelliJ;Sublime Text;Visual Studio Code,3,Agile;Scrum,No,Daily or almost daily,343,7,10,4,0,Male,White or of European descent,27," 85,000 "
46221,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",1020,3,Moderately satisfied,4,Python;R;Bash/Shell,NA,NA,Atom;RStudio,3,Kanban;Mob programming,No,Daily or almost daily,354,7,10,2,2,Female,White or of European descent,26," 103,300 "
83770,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,1746,3,Moderately satisfied,4,C++;CoffeeScript;Clojure;Haskell;JavaScript;TypeScript;Ocaml;HTML;CSS;Bash/Shell,MongoDB;PostgreSQL,Node.js;React,Atom;Vim;Visual Studio Code,3,Agile,No,Daily or almost daily,296,7,10,0,2,Male,White or of European descent,33," 120,000 "
99736,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,20,3,Moderately satisfied,4,Assembly;C;C++;JavaScript;Matlab;PHP;Python;SQL;VB.NET;HTML;CSS;Bash/Shell,MySQL,.NET Core,Eclipse;Notepad++,3,NA,No,Daily or almost daily,358,7,10,0,0,Male,White or of European descent,20," 42,500 "
34941,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",11432,3,Moderately satisfied,4,Assembly;C;C++;Go;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,PostgreSQL,Angular,Android Studio;Atom;Vim,3,Agile,No,Daily or almost daily,352,7,10,0,1,Male,White or of European descent,35," 130,000 "
100435,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",302,3,Moderately satisfied,4,C++;Perl;Python;SQL;Bash/Shell,SQL Server;MySQL;PostgreSQL;Apache Hive,NA,Notepad++;Visual Studio,3,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Scrum,Depends on what it is,Daily or almost daily,269,7,10,0,0,Male,White or of European descent,41," 75,000 "
66340,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",285,3,Moderately satisfied,4,Assembly;C;C#;JavaScript;Python;SQL;HTML;CSS,SQL Server,.NET Core,Notepad++;Visual Studio;Visual Studio Code,3,Agile,Depends on what it is,Daily or almost daily,260,7,10,0,0,Male,White or of European descent,48," 112,000 "
23973,Associate degree,6,"Computer science, computer engineering, or software engineering",75,3,Moderately satisfied,4,C#;JavaScript;Python;SQL;TypeScript;VB.NET;HTML;CSS;Bash/Shell,Redis;SQL Server,.NET Core;Node.js,Notepad++;PyCharm;Visual Studio;Visual Studio Code,3,Agile;Pair programming;Scrum,No,Daily or almost daily,265,7,10,0,1,Male,White or of European descent,37," 120,000 "
25264,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",90,3,Moderately satisfied,4,C#;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL,.NET Core;Django,Eclipse;PyCharm;Visual Studio,3,Agile;Scrum,Depends on what it is,Daily or almost daily,289,7,10,0,3,Male,White or of European descent,48," 144,000 "
13171,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",77,3,Moderately satisfied,4,Assembly;C#;Lua;Python;Bash/Shell,MySQL,Angular;.NET Core,Eclipse;Notepad++;Vim;Visual Studio;Visual Studio Code,3,Agile;Pair programming;Scrum,Depends on what it is,Daily or almost daily,285,7,10,0,0,Male,White or of European descent,37," 127,000 "
61265,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",48,3,Moderately satisfied,4,Erlang;Go;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,PostgreSQL,Node.js;React,IntelliJ;PyCharm;Vim;Visual Studio Code,3,Agile;Extreme programming (XP);Pair programming,No,Daily or almost daily,327,7,10,2,6,Male,White or of European descent,51," 110,000 "
34556,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A social science (ex. anthropology, psychology, political science)",68,3,Moderately satisfied,4,Java;JavaScript;Python;R;SQL;VBA;Bash/Shell,"SQL Server;MySQL;PostgreSQL;Apache Hive;Amazon Redshift;Google BigQuery;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Hadoop;Spark;TensorFlow,PyCharm;RStudio;Visual Studio,3,Agile,Depends on what it is,Daily or almost daily,353,7,10,0,1,Female,White or of European descent,29," 85,000 "
51564,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",583,3,Moderately satisfied,4,C++;Java;JavaScript;Python;Ruby,MySQL;PostgreSQL;Amazon RDS/Aurora,Spark;Torch/PyTorch,IntelliJ;PyCharm;Vim,3,Agile;Scrum,No,Daily or almost daily,394,7,10,0,5,Male,White or of European descent,22," 57,000 "
33173,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,793,3,Moderately satisfied,4,JavaScript;Python;Ruby;SQL;HTML;CSS,Redis;MySQL;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Elasticsearch,Angular;Node.js;React,Atom;Vim,3,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,289,7,10,4,2,Male,White or of European descent,34," 60,000 "
76186,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",5,3,Moderately satisfied,4,CoffeeScript;JavaScript;Ruby;SQL;TypeScript;HTML;CSS,Redis;MySQL;PostgreSQL;Elasticsearch,Angular;React,Sublime Text,3,Agile;Kanban,No,Daily or almost daily,354,7,10,2,4,Male,East Asian,28," 66,000 "
20371,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4982,6,Moderately satisfied,4,C#;JavaScript;SQL;VB.NET;HTML;CSS,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Notepad++;Visual Studio,3,Agile;Kanban;Scrum,No,Daily or almost daily,387,7,10,2,0,Male,White or of European descent,31," 46,000 "
5960,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2600,6,Moderately satisfied,4,Perl;Python;Scala;SQL;Bash/Shell,SQL Server,Spark,IntelliJ;Vim,3,Agile;Scrum,Depends on what it is,Daily or almost daily,378,7,10,0,2,Male,White or of European descent,28," 75,000 "
28014,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",4610,6,Moderately satisfied,4,C;C++;C#;Matlab;Bash/Shell,NA,NA,Notepad++;Vim;Visual Studio,3,NA,No,Daily or almost daily,328,7,10,0,0,Male,White or of European descent,28," 83,000 "
13325,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10698,6,Moderately satisfied,4,JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,Redis;SQL Server;MySQL;PostgreSQL;SQLite,Django;Node.js,PHPStorm;Sublime Text,3,Agile,Depends on what it is,Daily or almost daily,343,7,10,7,2,Male,White or of European descent,31," 70,000 "
9917,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",459,6,Moderately satisfied,4,C#;JavaScript;SQL,SQL Server;MySQL;PostgreSQL,.NET Core,Visual Studio,3,NA,Depends on what it is,Daily or almost daily,343,7,10,0,1,Male,White or of European descent,34," 120,000 "
29627,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",132,6,Moderately satisfied,4,Go;Java;Python;R;SQL;Bash/Shell,MySQL;PostgreSQL;Google BigQuery;Google Cloud Storage,Hadoop;Spark;TensorFlow,IPython / Jupyter;Sublime Text;Vim,3,Agile,Depends on what it is,Daily or almost daily,278,7,10,2,1,Male,White or of European descent,31," 41,000 "
91850,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",432,6,Moderately satisfied,4,SQL,NA,NA,IntelliJ;Notepad++;Vim,3,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,348,7,10,7,0,Male,White or of European descent,30," 145,000 "
72017,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",259,6,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;VB.NET;HTML,SQL Server,.NET Core,Android Studio;Notepad++;Visual Studio,3,Agile;Pair programming;Scrum,Depends on what it is,Daily or almost daily,287,7,10,0,2,Male,White or of European descent,29," 110,000 "
47406,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",403,6,Moderately satisfied,4,CoffeeScript;Java;JavaScript;PHP;Python;SQL;TypeScript;HTML;Bash/Shell,MongoDB;Redis;MySQL;Apache Hive;Memcached;Amazon Redshift,Django;Hadoop;Node.js;React;Spring,IntelliJ;Notepad++,3,Agile,No,Daily or almost daily,289,7,10,2,2,Male,East Asian,31," 63,000 "
52566,Some college/university study without earning a degree,5,Mathematics or statistics,64,6,Moderately satisfied,4,JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;MySQL;MariaDB,Angular;Node.js;React,Vim;Visual Studio Code,3,Agile;Kanban,No,Daily or almost daily,317,7,10,0,4,Male,White or of European descent,32," 122,000 "
64455,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,6557,6,Moderately satisfied,4,CoffeeScript;Java;JavaScript;Objective-C;Ruby;Swift;HTML;CSS;Bash/Shell,MySQL,Angular;React;Spring,Android Studio;IntelliJ;Sublime Text;Vim;Xcode,3,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,383,7,10,2,7,NA,NA,," 85,000 "
74928,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",690,6,Moderately satisfied,4,C#;Java;JavaScript;Perl;Python;SQL;VB.NET;Delphi/Object Pascal;HTML;CSS,SQL Server;MySQL;MariaDB,Angular,Notepad++;Vim;Visual Studio,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,395,7,10,0,3,NA,NA,," 110,000 "
55539,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4283,9,Moderately satisfied,4,Go;JavaScript;Matlab;PHP;Ruby;HTML;CSS;Bash/Shell,MySQL,Angular;Node.js;React,Vim,3,Agile,Depends on what it is,Daily or almost daily,381,7,10,2,1,NA,NA,," 210,000 "
50695,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",4937,9,Moderately satisfied,4,Python;Scala;SQL;Bash/Shell,NA,Spark,Emacs;IPython / Jupyter;Sublime Text,3,NA,Depends on what it is,Daily or almost daily,344,7,10,0,1,NA,NA,," 155,000 "
3469,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10,9,Moderately satisfied,4,Groovy;Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,PostgreSQL,Angular;Node.js;Spring,IntelliJ;Sublime Text,3,Agile;Scrum,No,Daily or almost daily,269,7,10,0,3,NA,NA,," 80,000 "
100659,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,20,9,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS,MySQL,NA,Coda;Notepad++,3,NA,Depends on what it is,Daily or almost daily,318,7,10,2,0,NA,NA,," 145,000 "
100113,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19037,9,Moderately satisfied,4,C++;Go;JavaScript;Python;TypeScript;HTML;CSS;Bash/Shell,MongoDB;PostgreSQL,Angular;Node.js;TensorFlow,Vim;Visual Studio Code,3,Agile,Depends on what it is,Daily or almost daily,275,7,10,0,3,Female,White or of European descent,32," 52,000 "
85451,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",11123,9,Moderately satisfied,4,C#;Java;JavaScript;Objective-C;Python;Swift;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;MariaDB,Angular;Django;Node.js;React;Cordova;Spring,Atom;Eclipse;IntelliJ;Notepad++;Sublime Text;Vim;Xcode,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,351,7,10,2,0,Male,White or of European descent,38," 74,623 "
33783,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12986,9,Moderately satisfied,4,C#;JavaScript;Ruby;TypeScript;HTML;CSS;Bash/Shell,MongoDB,Angular;.NET Core;Node.js,Atom;Visual Studio,3,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,Daily or almost daily,314,7,10,2,2,Male,White or of European descent,28," 165,000 "
82109,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19714,9,Moderately satisfied,4,C#;JavaScript;Python;Ruby;SQL;TypeScript;HTML;CSS,"SQL Server;PostgreSQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js,Visual Studio;Visual Studio Code,3,Agile;Extreme programming (XP);Pair programming;Scrum,No,Daily or almost daily,263,7,10,0,1,Male,White or of European descent,37," 179,000 "
52684,Associate degree,6,"Computer science, computer engineering, or software engineering",144,9,Moderately satisfied,4,C#;JavaScript;R;TypeScript,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;React;Cordova,Atom;Vim;Visual Studio Code,3,Agile;Pair programming;Scrum,No,Daily or almost daily,389,7,10,0,1,Male,White or of European descent,41," 205,000 "
33594,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",349,9,Moderately satisfied,4,Java;Perl;Bash/Shell,PostgreSQL;Oracle,NA,Atom;Eclipse;Notepad++;Vim,3,Agile;Scrum,Depends on what it is,Daily or almost daily,254,7,10,0,0,Male,White or of European descent,49," 123,000 "
53319,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",255,9,Moderately satisfied,4,C#;SQL,SQL Server,NA,Sublime Text;Visual Studio;Visual Studio Code,3,NA,Depends on what it is,Daily or almost daily,332,7,10,2,1,Male,White or of European descent,42," 65,000 "
66690,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",64,9,Moderately satisfied,4,C;Groovy;Java;JavaScript;Python;Scala;SQL;Kotlin;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;Google Cloud Storage,NA,Android Studio;IntelliJ;Vim,3,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,337,7,10,0,4,Female,East Asian,25," 152,000 "
36659,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,791,9,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,Redis;MySQL,Node.js,Atom,3,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,329,7,10,0,6,Male,White or of European descent,36," 160,000 "
89052,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4,9,Moderately satisfied,4,Go;JavaScript;Lua;Ruby;TypeScript;HTML;CSS;Bash/Shell,Redis;PostgreSQL,Node.js,Atom;Vim,3,Agile;Kanban;Mob programming;Pair programming;Scrum,No,Daily or almost daily,269,7,10,0,2,Male,White or of European descent,33," 145,000 "
57709,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",3237,1,Neither satisfied nor dissatisfied,3,JavaScript;Python;HTML;CSS,NA,Angular;Django,PyCharm,3,Agile;Scrum,No,Daily or almost daily,277,7,10,0,0,"Female;Transgender;Non-binary, genderqueer, or gender non-conforming",White or of European descent,26," 100,000 "
1458,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Web development or web design,14298,12,Neither satisfied nor dissatisfied,3,C#;JavaScript;PHP;Python;SQL;TypeScript;VB.NET;HTML;CSS;Bash/Shell,SQL Server,.NET Core;Node.js,Notepad++;Visual Studio,3,Agile;Scrum,No,Daily or almost daily,310,7,10,0,1,Male,White or of European descent,32," 150,000 "
90914,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",11675,12,Neither satisfied nor dissatisfied,3,Go;Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,PostgreSQL;Memcached,React,Android Studio;Sublime Text,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,Daily or almost daily,369,7,10,2,0,Female,White or of European descent,33," 205,000 "
39516,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2248,15,Neither satisfied nor dissatisfied,3,C#;JavaScript;SQL;TypeScript;HTML;CSS,"SQL Server;SQLite;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Scrum,No,Daily or almost daily,305,7,10,0,0,Female,White or of European descent,33," 149,000 "
23245,Primary/elementary school,1,NA,2148,24,Neither satisfied nor dissatisfied,3,C++;C#;Go;Groovy;Java;JavaScript;SQL;CSS,SQL Server;PostgreSQL;SQLite;Memcached;Elasticsearch,Angular;.NET Core;Node.js,Visual Studio;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,338,7,10,0,3,Male,White or of European descent,24," 156,000 "
59060,Associate degree,6,NA,10674,3,Neither satisfied nor dissatisfied,3,Python,PostgreSQL,NA,Sublime Text;Vim,3,Agile;Scrum,No,Daily or almost daily,374,7,10,0,0,NA,NA,," 67,000 "
91828,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",397,6,Neither satisfied nor dissatisfied,3,C#;JavaScript;SQL;HTML;CSS,SQL Server,.NET Core,Notepad++;Visual Studio,3,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Depends on what it is,Daily or almost daily,263,7,10,0,1,Female,White or of European descent,27," 115,000 "
16009,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",261,6,Neither satisfied nor dissatisfied,3,C#;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js,Visual Studio;Visual Studio Code,3,Agile;Scrum,No,Daily or almost daily,365,7,10,2,2,Male,White or of European descent,40," 126,000 "
25708,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",59,6,Neither satisfied nor dissatisfied,3,C#;JavaScript;TypeScript;HTML;CSS,MongoDB;Redis;SQL Server;Amazon DynamoDB,Node.js;React,Visual Studio;Visual Studio Code,3,Agile;Scrum,Depends on what it is,Daily or almost daily,351,7,10,0,0,Female,White or of European descent,36," 87,000 "
63058,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",6348,6,Neither satisfied nor dissatisfied,3,C#;JavaScript;HTML;CSS;Bash/Shell,MongoDB;Elasticsearch,Angular;.NET Core;Node.js;React,Vim;Visual Studio;Visual Studio Code,3,Agile;Kanban;Pair programming,Depends on what it is,Daily or almost daily,289,7,10,0,5,Male,White or of European descent,41," 105,000 "
31231,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3677,15,Slightly dissatisfied,2,C#;JavaScript;SQL;TypeScript;HTML;CSS,"Redis;SQL Server;SQLite;Microsoft Azure (Tables, CosmosDB, SQL, etc);Neo4j",Angular;.NET Core;Xamarin,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Pair programming,Depends on what it is,Daily or almost daily,362,7,10,0,7,Male,White or of European descent,54," 120,000 "
98230,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",11599,30,Slightly dissatisfied,2,C#;Go;Java;JavaScript;Ruby;SQL;TypeScript;VB.NET;Visual Basic 6;HTML;CSS,SQL Server;IBM Db2,NA,Eclipse;NetBeans;Notepad++;Visual Studio,3,Agile,No,Daily or almost daily,364,7,10,0,0,Female,White or of European descent,35," 55,000 "
10653,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Web development or web design,11,3,Slightly dissatisfied,2,JavaScript;Ruby;SQL;TypeScript;HTML;CSS,SQL Server;MySQL;PostgreSQL,React,Atom;Sublime Text,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming,Depends on what it is,Daily or almost daily,342,7,10,0,0,Male,White or of European descent,27," 145,000 "
77422,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",95,3,Slightly dissatisfied,2,JavaScript;PHP;Python;SQL;HTML;CSS,MySQL,NA,PHPStorm,3,Agile,Depends on what it is,Daily or almost daily,327,7,10,4,0,Female,White or of European descent,29," 123,000 "
26897,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",86,3,Slightly dissatisfied,2,JavaScript;PHP;Python;SQL,SQL Server;MySQL,Node.js,Sublime Text,3,NA,No,Daily or almost daily,361,7,10,0,0,Female,White or of European descent,25," 128,000 "
86844,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",16,6,Slightly dissatisfied,2,C++;Erlang;JavaScript;Perl;PHP;Python;HTML;CSS;Bash/Shell,Cassandra;MongoDB;MySQL;MariaDB;Memcached;Amazon Redshift;Google BigQuery,.NET Core;Node.js;React,Vim,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,382,7,10,7,7,Male,White or of European descent,29," 100,000 "
51798,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",124,6,Slightly dissatisfied,2,Go;JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL,NA,Atom;Notepad++;PHPStorm;Vim,3,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,Daily or almost daily,262,7,10,0,7,Female,White or of European descent,34," 150,000 "
32025,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12,9,Slightly dissatisfied,2,C#;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,"SQL Server;MySQL;PostgreSQL;Amazon DynamoDB;Amazon Redshift;Amazon RDS/Aurora;Microsoft Azure (Tables, CosmosDB, SQL, etc);Neo4j",Angular;.NET Core;Node.js;Xamarin;Spring,Atom;Eclipse;IntelliJ;Sublime Text;Vim;Visual Studio;Visual Studio Code,3,Agile;Kanban;Lean;Pair programming;Scrum,Depends on what it is,Daily or almost daily,336,7,10,0,1,Male,White or of European descent,55," 175,000 "
32257,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10,9,Slightly dissatisfied,2,C++;C#;Go;JavaScript;Lua;Rust;SQL,Cassandra;MongoDB;Redis;SQL Server;PostgreSQL;Amazon RDS/Aurora,.NET Core;Django;Node.js,Vim;Visual Studio Code,3,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,283,7,10,0,6,Male,South Asian,36," 100,000 "
96033,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",18270,9,Slightly dissatisfied,2,CoffeeScript;Java;JavaScript;Python;Ruby;SQL;Swift;Bash/Shell,Redis;MySQL;Amazon DynamoDB,NA,IntelliJ;Sublime Text;Vim;Xcode,3,Agile;Pair programming;Scrum,No,Daily or almost daily,377,7,10,0,0,Male,White or of European descent,30," 106,000 "
60693,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",401,9,Slightly dissatisfied,2,C#;JavaScript;SQL;HTML;CSS,SQL Server;MySQL,NA,Notepad++;Visual Studio,3,Pair programming,No,Daily or almost daily,295,7,10,0,0,Male,East Asian;White or of European descent,35," 70,000 "
25032,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",95,9,Slightly dissatisfied,2,C++;C#;F#;Java,MySQL,.NET Core,Eclipse;Sublime Text;Visual Studio;Visual Studio Code,3,Agile,No,Daily or almost daily,355,7,10,2,6,Male,White or of European descent,36," 145,000 "
