Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
86309,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4692,3,Extremely dissatisfied,0,Java,MySQL,NA,Atom;Eclipse,2,Agile;Kanban;Scrum,No,Daily or almost daily,354,5,6,0,6,Male,White or of European descent,25,65000
37559,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,15171,3,Extremely dissatisfied,0,R;SQL,IBM Db2,NA,Atom;RStudio,2,NA,No,Daily or almost daily,324,5,6,0,1,Female,White or of European descent,27,75000
22172,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",454,9,Extremely dissatisfied,0,C++;Matlab,NA,NA,Notepad++,2,NA,No,Daily or almost daily,341,5,6,2,4,Male,White or of European descent,34,93500
98497,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Fine arts or performing arts (ex. graphic design, music, studio art)",9591,1,Extremely satisfied,5,JavaScript;HTML;CSS,NA,React,Vim;Visual Studio Code,2,Agile;Pair programming,No,Daily or almost daily,350,5,6,0,4,Male,White or of European descent,30,80000
94338,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",2482,12,Extremely satisfied,5,Julia;Python;R;Bash/Shell,PostgreSQL,NA,Emacs;RStudio;Vim,2,NA,No,Daily or almost daily,386,5,6,0,3,Male,East Asian;White or of European descent,38,89000
3201,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10,12,Extremely satisfied,5,C#;JavaScript;SQL;VB.NET;HTML;CSS,SQL Server,NA,Notepad++;Visual Studio,2,Agile;Scrum,No,Daily or almost daily,350,5,6,0,7,NA,NA,,85000
13047,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,13911,12,Extremely satisfied,5,C#;Perl;SQL;VBA;HTML;Bash/Shell,SQL Server;PostgreSQL;IBM Db2,NA,Visual Studio,2,Agile;Extreme programming (XP),No,Daily or almost daily,356,5,6,0,1,Male,White or of European descent,29,70000
33708,Associate degree,6,"Information systems, information technology, or system administration",335,12,Extremely satisfied,5,JavaScript;PHP;TypeScript;HTML;CSS,MySQL;PostgreSQL,Node.js;React,Atom;Vim,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,288,5,6,0,4,Male,White or of European descent,43,130000
38330,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",371,12,Extremely satisfied,5,C#;Java;JavaScript;PHP;SQL;TypeScript;HTML;CSS,SQL Server,Angular;.NET Core,Visual Studio;Visual Studio Code,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,318,5,6,2,0,Male,White or of European descent,34,110000
15372,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",387,15,Extremely satisfied,5,Go;Java;JavaScript;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;PostgreSQL;Oracle;Elasticsearch,Node.js;React;Spring,Atom;Eclipse;IntelliJ;Sublime Text;Vim,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,271,5,6,0,6,"Non-binary, genderqueer, or gender non-conforming",White or of European descent,31,105000
95706,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",29,15,Extremely satisfied,5,C++;C#;JavaScript;Python;SQL;VB.NET;Visual Basic 6;HTML;CSS;Bash/Shell,SQL Server;SQLite,.NET Core;Django;Node.js,Notepad++;Sublime Text;Visual Studio,2,Agile;Extreme programming (XP);Pair programming;Scrum,No,Daily or almost daily,255,5,6,0,3,Male,White or of European descent,34,100000
57340,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Fine arts or performing arts (ex. graphic design, music, studio art)",1,15,Extremely satisfied,5,C#;JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MySQL;Elasticsearch,Node.js;Cordova,Atom;Coda;Sublime Text;Xcode,2,NA,No,Daily or almost daily,292,5,6,0,0,NA,NA,,70000
94005,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19765,18,Extremely satisfied,5,Java;JavaScript;Perl;Ruby;HTML;CSS,PostgreSQL,Spring,Sublime Text,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,338,5,6,7,1,NA,White or of European descent,42,80000
92180,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",271,18,Extremely satisfied,5,Erlang;JavaScript;Python;Ruby;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;Amazon DynamoDB;Memcached,NA,IntelliJ;PyCharm;RubyMine;Sublime Text;Vim;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,285,5,6,0,0,Male,White or of European descent,49,155000
77714,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",89,18,Extremely satisfied,5,Java;Ruby;SQL;Swift;HTML;CSS,Redis;PostgreSQL,NA,Atom;IntelliJ;Visual Studio Code,2,Agile;Extreme programming (XP),No,Daily or almost daily,336,5,6,0,0,Male,East Asian;Hispanic or Latino/Latina;White or of European descent,24,90000
29280,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",7378,18,Extremely satisfied,5,C;C++;JavaScript;Python;SQL;Swift;HTML;CSS;Bash/Shell,MySQL;IBM Db2,NA,Atom;Vim,2,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,391,5,6,0,0,Male,White or of European descent,33,130500
29949,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",3074,24,Extremely satisfied,5,C#;Go;Java;JavaScript;Matlab;Perl;PHP;Python;SQL;VBA;VB.NET;HTML;CSS;Bash/Shell,MongoDB;Google Cloud Storage,Angular;Node.js,Eclipse;NetBeans;Vim;Visual Studio Code,2,Agile;Pair programming,No,Daily or almost daily,280,5,6,0,4,Male,White or of European descent,25,175000
53251,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",16099,30,Extremely satisfied,5,C#;Python,SQL Server;MySQL;PostgreSQL,.NET Core;Django;Spring,Atom;Eclipse;IntelliJ;Notepad++;PyCharm;Visual Studio;Visual Studio Code;Xcode,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,335,5,6,0,1,Male,White or of European descent,28,98000
16937,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",18567,30,Extremely satisfied,5,C#;JavaScript;SQL;Swift;HTML;CSS,SQL Server;MySQL;Oracle,.NET Core;Node.js,Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,346,5,6,2,4,Male,White or of European descent,33,150000
2367,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",127,3,Extremely satisfied,5,Java,NA,NA,Android Studio;Sublime Text;Vim,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,282,5,6,0,5,Female,Hispanic or Latino/Latina,51,60000
43036,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1336,6,Extremely satisfied,5,Go;JavaScript;Python;Bash/Shell,NA,Node.js,Atom;PyCharm;Vim;Visual Studio Code,2,Agile;Mob programming;Pair programming,No,Daily or almost daily,295,5,6,0,0,Female,White or of European descent,32,51000
75900,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",243,6,Extremely satisfied,5,C#;JavaScript;SQL;HTML;CSS,SQL Server,NA,NetBeans;Notepad++;Visual Studio,2,NA,No,Daily or almost daily,339,5,6,2,1,Female,White or of European descent,32,80000
13897,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",473,6,Extremely satisfied,5,C++;Haskell;JavaScript;Matlab;Python;Rust;HTML,NA,NA,Atom;Sublime Text;Vim;Visual Studio,2,Agile;Scrum,Depends on what it is,Daily or almost daily,282,5,6,0,0,Male,White or of European descent,44,82000
52052,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",988,6,Extremely satisfied,5,C#;Groovy;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL;Elasticsearch,Angular;.NET Core;Node.js;Cordova;Spring,IntelliJ;Visual Studio;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,359,5,6,2,1,Male,White or of European descent,28,94000
2630,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",130,9,Extremely satisfied,5,Python;Ruby;SQL;Bash/Shell,Redis;MySQL;SQLite;Amazon DynamoDB;Memcached;Amazon Redshift;Amazon RDS/Aurora,NA,IPython / Jupyter;Vim,2,Kanban;Scrum,No,Daily or almost daily,305,5,6,0,5,Male,White or of European descent,26,97500
7849,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,82,9,Extremely satisfied,5,C#;JavaScript;HTML;CSS,SQL Server,NA,Visual Studio;Visual Studio Code,2,Agile;Scrum,Depends on what it is,Daily or almost daily,386,5,6,0,3,Male,White or of European descent,38,230000
25550,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",14672,15,Moderately dissatisfied,1,C#;JavaScript;SQL;TypeScript;CSS,SQL Server,Angular;.NET Core,Visual Studio;Visual Studio Code,2,Agile;Kanban;Mob programming;Pair programming;Scrum,Depends on what it is,Daily or almost daily,398,5,6,0,2,Male,White or of European descent,29,55000
13504,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",304,15,Moderately dissatisfied,1,Java;JavaScript;SQL;Delphi/Object Pascal;HTML;CSS,SQL Server;MySQL,NA,Emacs;NetBeans;Notepad++;Visual Studio,2,Agile;Scrum,No,Daily or almost daily,388,5,6,2,4,Male,White or of European descent,42,190000
49848,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",9427,15,Moderately dissatisfied,1,C#;Java;SQL;VBA,SQL Server,.NET Core,Eclipse;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,308,5,6,0,0,Male,White or of European descent,34,130000
14597,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",7163,21,Moderately dissatisfied,1,C;C++;C#;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,"MongoDB;Redis;SQL Server;MySQL;PostgreSQL;Amazon DynamoDB;Amazon RDS/Aurora;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js,Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,363,5,6,0,1,Male,White or of European descent,51,135000
73011,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",266,30,Moderately dissatisfied,1,Java;Objective-C;Swift,NA,NA,Android Studio;Xcode,2,Agile;Extreme programming (XP);Scrum,No,Daily or almost daily,300,5,6,2,3,Male,NA,39,135000
95633,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",12125,3,Moderately dissatisfied,1,C#;JavaScript;Python;SQL;TypeScript;HTML;CSS,MySQL,Angular;Node.js,Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,2,Agile;Pair programming;Scrum,No,Daily or almost daily,322,5,6,0,1,Male,White or of European descent,39,95000
95996,Some college/university study without earning a degree,5,"Information systems, information technology, or system administration",16309,3,Moderately dissatisfied,1,C#;Java;JavaScript;Python;SQL;HTML;CSS,MySQL,.NET Core,Android Studio;Notepad++;Sublime Text;Visual Studio,2,Agile;Kanban;Scrum,No,Daily or almost daily,264,5,6,0,1,Male,White or of European descent,40,155000
78974,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",499,3,Moderately dissatisfied,1,Assembly;Java;Python;SQL;Kotlin;Bash/Shell,SQL Server;PostgreSQL,NA,IntelliJ,2,Agile;Kanban;Scrum,No,Daily or almost daily,325,5,6,0,7,Male,White or of European descent,36,125000
8398,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,174,3,Moderately dissatisfied,1,C#;Groovy;Java,MySQL,NA,IntelliJ,2,Agile;Kanban;Scrum,No,Daily or almost daily,378,5,6,2,0,Male,White or of European descent,45,116000
31153,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,19668,6,Moderately dissatisfied,1,Go;Java;JavaScript;Matlab;Python;R,NA,Node.js;React;Spring,Eclipse,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,331,5,6,0,0,Male,White or of European descent,40,87000
15513,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",378,6,Moderately dissatisfied,1,C#;JavaScript;SQL;HTML;CSS,NA,Angular,Atom;Notepad++;Visual Studio,2,Agile;Kanban,No,Daily or almost daily,326,5,6,0,2,Male,White or of European descent,31,108252
49081,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",4202,9,Moderately dissatisfied,1,C#,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Sublime Text;Visual Studio,2,Agile;Pair programming;Scrum,No,Daily or almost daily,387,5,6,0,4,Female,White or of European descent,45,130000
45950,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",14089,9,Moderately dissatisfied,1,C#;JavaScript;Python;SQL;TypeScript;HTML,SQL Server;Apache Hive,Angular;Hadoop,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban,Depends on what it is,Daily or almost daily,322,5,6,2,0,Male,White or of European descent,48,70000
49254,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,13351,9,Moderately dissatisfied,1,Haskell;Java;JavaScript;Python;Rust;SQL;TypeScript;HTML;CSS;Bash/Shell,MySQL,NA,IntelliJ;IPython / Jupyter;PyCharm;Sublime Text,2,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,253,5,6,0,0,Male,White or of European descent,44,117000
23901,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",30,9,Moderately dissatisfied,1,Java;Python;R;SQL;Bash/Shell,NA,Hadoop,IntelliJ;RStudio;Sublime Text;Vim,2,NA,No,Daily or almost daily,345,5,6,4,6,Male,White or of European descent,51,120000
1791,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",114,1,Moderately satisfied,4,Python;SQL;HTML;CSS,PostgreSQL;Amazon Redshift,NA,Atom;PyCharm,2,Agile,No,Daily or almost daily,273,5,6,0,0,Male,White or of European descent,49,185000
90683,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",4432,12,Moderately satisfied,4,C++;Java;JavaScript;Lua;Matlab;Python;Ruby,Redis;MySQL;PostgreSQL;Apache HBase;Amazon RDS/Aurora;Elasticsearch,Hadoop;Node.js;React,Atom;Sublime Text;Vim,2,Agile;Pair programming,No,Daily or almost daily,297,5,6,0,4,Male,White or of European descent,50,115000
94061,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",14,12,Moderately satisfied,4,Java;JavaScript;HTML;CSS;Bash/Shell,MySQL,Angular;Node.js,Atom;IntelliJ,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming,No,Daily or almost daily,266,5,6,2,2,Male,White or of European descent,66,135000
9726,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",15721,12,Moderately satisfied,4,Go;JavaScript;Python;SQL;TypeScript;VBA;HTML;CSS;Bash/Shell,SQL Server,Angular;Node.js;React,Atom;Visual Studio Code,2,Agile;Kanban;Scrum,No,Daily or almost daily,392,5,6,0,0,Male,Hispanic or Latino/Latina;White or of European descent,51,197000
59666,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",18173,12,Moderately satisfied,4,Java;JavaScript;PHP;Python;SQL;HTML;CSS,SQL Server;PostgreSQL;Elasticsearch,Angular;Node.js;Spring,IntelliJ;Notepad++;PHPStorm,2,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,334,5,6,2,1,Male,Hispanic or Latino/Latina,52,80000
62066,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",15148,12,Moderately satisfied,4,Python;R;SQL;VBA;VB.NET,"SQL Server;IBM Db2;Apache Hive;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Hadoop,RStudio,2,Agile,Depends on what it is,Daily or almost daily,351,5,6,0,0,Male,White or of European descent,26,75000
38957,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",133,12,Moderately satisfied,4,C#;JavaScript;PHP;SQL;HTML;CSS,SQL Server;MySQL,Angular,Visual Studio;Visual Studio Code,2,NA,No,Daily or almost daily,323,5,6,0,2,Male,White or of European descent,43,95000
44046,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",265,12,Moderately satisfied,4,C;Java;JavaScript;Objective-C;Perl;PHP;Python;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;Memcached;Elasticsearch,Angular;Node.js;React,Sublime Text;Vim,2,Agile;Extreme programming (XP);Kanban;Lean;Scrum,No,Daily or almost daily,377,5,6,0,0,Male,White or of European descent,21,68000
55518,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",33,12,Moderately satisfied,4,JavaScript;Ruby;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL,Node.js;React,Visual Studio Code,2,Agile;Kanban;Lean;Pair programming;Scrum,Depends on what it is,Daily or almost daily,361,5,6,0,4,Male,White or of European descent,40,47500
6374,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",20,12,Moderately satisfied,4,JavaScript;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL,Angular;Node.js,Atom;Vim,2,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,Daily or almost daily,257,5,6,0,3,Male,South Asian,32,92250
19593,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",15584,15,Moderately satisfied,4,C;C++;Go;Java;Perl;Python;Ruby;SQL;HTML;CSS;Bash/Shell,PostgreSQL;Oracle,Angular;Node.js;Spring,Emacs,2,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,Depends on what it is,Daily or almost daily,335,5,6,0,2,Male,White or of European descent,35,120000
60825,Associate degree,6,"Information systems, information technology, or system administration",117,15,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,MySQL;SQLite,NA,PHPStorm;Sublime Text;Visual Studio Code,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming,No,Daily or almost daily,280,5,6,0,3,Male,White or of European descent,28,110000
78908,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",59,15,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,SQL Server,.NET Core,Notepad++;Visual Studio,2,Agile;Extreme programming (XP);Pair programming;Scrum,No,Daily or almost daily,314,5,6,0,0,Male,White or of European descent,27,116000
77158,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",3587,18,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server;Oracle,NA,Visual Studio,2,NA,No,Daily or almost daily,369,5,6,7,0,Female,White or of European descent,25,106668
26817,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1850,18,Moderately satisfied,4,C#;F#;JavaScript;SQL;TypeScript;HTML;CSS,"MongoDB;Redis;SQL Server;PostgreSQL;MariaDB;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;React,Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Mob programming;Scrum,No,Daily or almost daily,275,5,6,0,1,Male,White or of European descent,33,108000
38454,Some college/university study without earning a degree,5,"Another engineering discipline (ex. civil, electrical, mechanical)",1753,18,Moderately satisfied,4,JavaScript;PHP;Ruby;SQL;HTML;CSS,MySQL;IBM Db2,NA,Eclipse;PHPStorm;Zend,2,Agile,No,Daily or almost daily,299,5,6,7,6,Male,White or of European descent,33,300000
84982,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",18790,18,Moderately satisfied,4,JavaScript;PHP;Python;TypeScript;HTML;CSS,NA,Angular;Node.js,PHPStorm;PyCharm;Sublime Text,2,Agile;Kanban,No,Daily or almost daily,320,5,6,2,2,Male,White or of European descent,43,45000
47297,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",432,18,Moderately satisfied,4,C#;JavaScript;SQL;Visual Basic 6;HTML;CSS,SQL Server,.NET Core,Sublime Text;Visual Studio,2,Agile;Scrum,No,Daily or almost daily,250,5,6,2,2,Male,White or of European descent,40,105000
17655,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",22,18,Moderately satisfied,4,Java;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;MySQL,React;Spring,Eclipse;Vim,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,353,5,6,2,1,Male,NA,26,110000
99473,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",9504,18,Moderately satisfied,4,C#;TypeScript;HTML;CSS,"Redis;SQL Server;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js,Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Daily or almost daily,290,5,6,0,5,Male,White or of European descent,31,115000
51110,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",765,18,Moderately satisfied,4,Objective-C;Swift,SQLite,NA,Xcode,2,Agile;Pair programming,No,Daily or almost daily,330,5,6,0,5,Female,White or of European descent,51,50000
54088,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",10,18,Moderately satisfied,4,JavaScript;Ruby;SQL;HTML;CSS,PostgreSQL,NA,Atom;Vim,2,Agile;Pair programming;Scrum,No,Daily or almost daily,288,5,6,4,3,Male,White or of European descent,44,150000
54633,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",7382,21,Moderately satisfied,4,C#;Lua;SQL;HTML;CSS,SQL Server,NA,Visual Studio;Visual Studio Code,2,NA,No,Daily or almost daily,322,5,6,0,4,NA,NA,34,95000
97049,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",661,21,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,SQL Server;MySQL,Node.js;React,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban,No,Daily or almost daily,286,5,6,0,7,Male,White or of European descent,34,103000
83639,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",9,24,Moderately satisfied,4,C#;JavaScript;SQL;Swift;TypeScript;HTML;CSS;Bash/Shell,"SQL Server;PostgreSQL;SQLite;Amazon DynamoDB;Microsoft Azure (Tables, CosmosDB, SQL, etc);Neo4j;Elasticsearch",Angular;.NET Core;Node.js;React;Cordova;Xamarin,Visual Studio;Visual Studio Code;Xcode,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,283,5,6,7,0,Male,South Asian,33,87000
28892,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",284,27,Moderately satisfied,4,C++;Java;Perl;Python;SQL;Bash/Shell,SQL Server,NA,Eclipse;NetBeans;Vim;Visual Studio,2,NA,Depends on what it is,Daily or almost daily,361,5,6,2,3,Male,White or of European descent,30,102000
60835,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",415,30,Moderately satisfied,4,C++;C#;JavaScript;SQL,SQL Server,.NET Core,Notepad++;Vim;Visual Studio,2,Agile,No,Daily or almost daily,354,5,6,2,1,Male,White or of European descent,43,120000
57994,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",452,30,Moderately satisfied,4,C#;Java;JavaScript;PHP;SQL;VBA;VB.NET;HTML;CSS,SQL Server;MySQL;PostgreSQL;SQLite,.NET Core;Node.js;Xamarin,Android Studio;Eclipse;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,363,5,6,0,4,Male,White or of European descent,33,111000
91070,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",77,30,Moderately satisfied,4,C;C#;Go;Java;JavaScript;SQL;HTML;CSS,Cassandra;SQL Server;MySQL,Angular;.NET Core,IntelliJ;Vim;Visual Studio,2,Agile;Kanban,No,Daily or almost daily,278,5,6,2,2,Male,White or of European descent,27,120000
19869,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,35,30,Moderately satisfied,4,C#;Java;JavaScript;Python;HTML;CSS,PostgreSQL;Oracle,NA,Notepad++,2,Agile;Pair programming,No,Daily or almost daily,387,5,6,2,0,Male,White or of European descent,50,120000
